lon,minutes_remaining,period,playoffs,season,seconds_remaining,shot_distance,shot_made_flag,shot_type,shot_zone_area,shot_zone_basic,shot_zone_range,team_id,team_name,game_date,matchup,opponent,shot_id
-118.2698,3,4,0,2002-03,24,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,11/27/2002,LAL @ ORL,ORL,3487
-118.2698,2,4,0,2002-03,15,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,11/27/2002,LAL @ ORL,ORL,3488
-118.1718,0,4,0,2002-03,45,13,0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,11/27/2002,LAL @ ORL,ORL,3490
-118.2698,10,1,0,2002-03,39,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,11/29/2002,LAL @ MEM,MEM,3492
-118.2698,10,1,0,2002-03,27,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,11/29/2002,LAL @ MEM,MEM,3493
-118.2698,9,1,0,2002-03,49,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,11/29/2002,LAL @ MEM,MEM,3494
-118.2698,7,1,0,2002-03,45,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,11/29/2002,LAL @ MEM,MEM,3495
-118.1988,6,1,0,2002-03,28,7,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,11/29/2002,LAL @ MEM,MEM,3496
-118.2408,4,1,0,2002-03,43,13,0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,11/29/2002,LAL @ MEM,MEM,3497
-118.2698,3,1,0,2002-03,39,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,11/29/2002,LAL @ MEM,MEM,3498
-118.2698,2,1,0,2002-03,34,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,11/29/2002,LAL @ MEM,MEM,3499
-118.0428,0,1,0,2002-03,46,22,1,3PT Field Goal,Right Side(R),Right Corner 3,24+ ft.,1610612747,Los Angeles Lakers,11/29/2002,LAL @ MEM,MEM,3500
-118.2618,0,1,0,2002-03,9,9,0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,11/29/2002,LAL @ MEM,MEM,3501
-118.4158,8,2,0,2002-03,57,16,1,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,11/29/2002,LAL @ MEM,MEM,3502
-118.2698,3,2,0,2002-03,56,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,11/29/2002,LAL @ MEM,MEM,3503
-118.2898,3,2,0,2002-03,30,7,1,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,11/29/2002,LAL @ MEM,MEM,3504
-118.4228,3,2,0,2002-03,0,15,0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,11/29/2002,LAL @ MEM,MEM,3505
-118.2178,0,2,0,2002-03,4,8,1,2PT Field Goal,Right Side(R),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,11/29/2002,LAL @ MEM,MEM,3506
-118.4438,0,2,0,2002-03,0,43,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,11/29/2002,LAL @ MEM,MEM,3507
-118.2848,11,3,0,2002-03,53,8,0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,11/29/2002,LAL @ MEM,MEM,3508
-118.1038,10,3,0,2002-03,37,21,0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,11/29/2002,LAL @ MEM,MEM,3509
-118.2698,9,3,0,2002-03,5,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,11/29/2002,LAL @ MEM,MEM,3511
-118.2808,7,3,0,2002-03,12,6,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,11/29/2002,LAL @ MEM,MEM,3512
-118.2618,3,3,0,2002-03,48,6,1,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,11/29/2002,LAL @ MEM,MEM,3513
-118.4228,2,3,0,2002-03,53,16,0,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,11/29/2002,LAL @ MEM,MEM,3514
-118.4408,9,4,0,2002-03,43,25,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,11/29/2002,LAL @ MEM,MEM,3516
-118.4948,8,4,0,2002-03,36,23,1,3PT Field Goal,Left Side(L),Left Corner 3,24+ ft.,1610612747,Los Angeles Lakers,11/29/2002,LAL @ MEM,MEM,3517
-118.2698,5,4,0,2002-03,58,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,11/29/2002,LAL @ MEM,MEM,3518
-118.3928,5,4,0,2002-03,56,13,1,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,11/29/2002,LAL @ MEM,MEM,3519
-118.3188,4,4,0,2002-03,40,17,0,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,11/29/2002,LAL @ MEM,MEM,3520
-118.2988,2,4,0,2002-03,40,7,1,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,11/29/2002,LAL @ MEM,MEM,3521
-118.2698,1,4,0,2002-03,40,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,11/29/2002,LAL @ MEM,MEM,3522
-118.2718,0,4,0,2002-03,0,21,0,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,11/29/2002,LAL @ MEM,MEM,3523
-118.4158,2,5,0,2002-03,1,16,0,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,11/29/2002,LAL @ MEM,MEM,3524
-118.3238,0,5,0,2002-03,55,11,0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,11/29/2002,LAL @ MEM,MEM,3525
-118.2698,0,5,0,2002-03,32,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,11/29/2002,LAL @ MEM,MEM,3526
-118.0858,7,1,0,2002-03,31,18,1,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,12/1/2002,LAL vs. MIN,MIN,3528
-118.3828,6,1,0,2002-03,46,17,1,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,12/1/2002,LAL vs. MIN,MIN,3529
-118.0908,1,1,0,2002-03,47,21,1,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,12/1/2002,LAL vs. MIN,MIN,3531
-118.2698,0,1,0,2002-03,35,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,12/1/2002,LAL vs. MIN,MIN,3532
-118.2698,0,2,0,2002-03,45,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,12/1/2002,LAL vs. MIN,MIN,3533
-118.2698,6,3,0,2002-03,57,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,12/1/2002,LAL vs. MIN,MIN,3534
-118.2078,0,3,0,2002-03,28,11,0,2PT Field Goal,Right Side(R),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,12/1/2002,LAL vs. MIN,MIN,3535
-118.2698,7,4,0,2002-03,10,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,12/1/2002,LAL vs. MIN,MIN,3536
-118.2588,6,4,0,2002-03,44,5,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,12/1/2002,LAL vs. MIN,MIN,3537
-118.2698,1,4,0,2002-03,56,8,1,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,12/1/2002,LAL vs. MIN,MIN,3538
-118.1648,1,4,0,2002-03,22,24,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,12/1/2002,LAL vs. MIN,MIN,3539
-118.1468,0,4,0,2002-03,0,27,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,12/1/2002,LAL vs. MIN,MIN,3541
-118.1778,10,1,0,2002-03,34,21,1,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,12/3/2002,LAL vs. MEM,MEM,3542
-118.2698,8,1,0,2002-03,0,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,12/3/2002,LAL vs. MEM,MEM,3543
-118.3978,5,1,0,2002-03,9,20,0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,12/3/2002,LAL vs. MEM,MEM,3544
-118.2698,0,1,0,2002-03,45,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,12/3/2002,LAL vs. MEM,MEM,3545
-118.2698,10,2,0,2002-03,5,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,12/3/2002,LAL vs. MEM,MEM,3546
-118.4358,3,2,0,2002-03,57,18,0,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,12/3/2002,LAL vs. MEM,MEM,3547
-118.2698,1,2,0,2002-03,24,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,12/3/2002,LAL vs. MEM,MEM,3548
-118.2698,0,2,0,2002-03,30,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,12/3/2002,LAL vs. MEM,MEM,3549
-118.2698,7,3,0,2002-03,51,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,12/3/2002,LAL vs. MEM,MEM,3550
-118.0648,6,3,0,2002-03,19,25,1,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,12/3/2002,LAL vs. MEM,MEM,3551
-118.2698,5,3,0,2002-03,19,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,12/3/2002,LAL vs. MEM,MEM,3552
-118.1418,3,3,0,2002-03,20,16,1,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,12/3/2002,LAL vs. MEM,MEM,3553
-118.3878,0,3,0,2002-03,0,51,0,3PT Field Goal,Back Court(BC),Backcourt,Back Court Shot,1610612747,Los Angeles Lakers,12/3/2002,LAL vs. MEM,MEM,3554
-118.2698,11,4,0,2002-03,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,12/3/2002,LAL vs. MEM,MEM,3555
-118.3358,3,4,0,2002-03,44,9,1,2PT Field Goal,Left Side(L),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,12/3/2002,LAL vs. MEM,MEM,3556
-118.2698,1,4,0,2002-03,10,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,12/3/2002,LAL vs. MEM,MEM,3557
-118.2698,5,1,0,2002-03,39,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,12/4/2002,LAL @ UTA,UTA,3558
-118.2698,3,1,0,2002-03,50,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,12/4/2002,LAL @ UTA,UTA,3559
-118.2798,2,1,0,2002-03,17,16,1,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,12/4/2002,LAL @ UTA,UTA,3560
-118.2108,0,1,0,2002-03,41,6,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,12/4/2002,LAL @ UTA,UTA,3561
-118.3538,0,1,0,2002-03,0,22,0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,12/4/2002,LAL @ UTA,UTA,3562
-118.3688,11,2,0,2002-03,5,22,1,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,12/4/2002,LAL @ UTA,UTA,3563
-118.4078,8,2,0,2002-03,58,13,0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,12/4/2002,LAL @ UTA,UTA,3564
-118.4618,4,2,0,2002-03,3,19,0,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,12/4/2002,LAL @ UTA,UTA,3565
-118.2758,10,3,0,2002-03,9,17,0,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,12/4/2002,LAL @ UTA,UTA,3566
-118.1778,6,3,0,2002-03,0,24,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,12/4/2002,LAL @ UTA,UTA,3567
-118.2698,7,4,0,2002-03,54,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,12/4/2002,LAL @ UTA,UTA,3568
-118.2698,7,4,0,2002-03,4,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,12/4/2002,LAL @ UTA,UTA,3569
-118.2698,1,4,0,2002-03,48,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,12/4/2002,LAL @ UTA,UTA,3570
-118.0468,0,4,0,2002-03,34,22,0,3PT Field Goal,Right Side(R),Right Corner 3,24+ ft.,1610612747,Los Angeles Lakers,12/4/2002,LAL @ UTA,UTA,3571
-118.0678,8,1,0,2002-03,36,27,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,12/6/2002,LAL vs. DAL,DAL,3572
-118.1438,11,2,0,2002-03,15,17,1,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,12/6/2002,LAL vs. DAL,DAL,3573
-118.1108,9,2,0,2002-03,14,15,0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,12/6/2002,LAL vs. DAL,DAL,3574
-118.1028,2,2,0,2002-03,46,17,0,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,12/6/2002,LAL vs. DAL,DAL,3575
-118.1988,11,3,0,2002-03,32,9,0,2PT Field Goal,Right Side(R),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,12/6/2002,LAL vs. DAL,DAL,3576
-118.2698,8,3,0,2002-03,0,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,12/6/2002,LAL vs. DAL,DAL,3577
-118.2698,7,3,0,2002-03,15,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,12/6/2002,LAL vs. DAL,DAL,3578
-118.1548,4,3,0,2002-03,11,17,0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,12/6/2002,LAL vs. DAL,DAL,3579
-118.2698,4,3,0,2002-03,2,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,12/6/2002,LAL vs. DAL,DAL,3580
-118.1758,2,3,0,2002-03,34,9,1,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,12/6/2002,LAL vs. DAL,DAL,3581
-118.2718,10,4,0,2002-03,34,6,1,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,12/6/2002,LAL vs. DAL,DAL,3583
-118.2698,7,4,0,2002-03,18,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,12/6/2002,LAL vs. DAL,DAL,3584
-118.3038,5,4,0,2002-03,49,6,1,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,12/6/2002,LAL vs. DAL,DAL,3585
-118.1898,4,4,0,2002-03,11,25,1,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,12/6/2002,LAL vs. DAL,DAL,3586
-118.2698,3,4,0,2002-03,40,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,12/6/2002,LAL vs. DAL,DAL,3587
-118.2698,2,4,0,2002-03,23,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,12/6/2002,LAL vs. DAL,DAL,3588
-118.2698,1,4,0,2002-03,50,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,12/6/2002,LAL vs. DAL,DAL,3589
-118.1598,0,4,0,2002-03,8,16,1,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,12/6/2002,LAL vs. DAL,DAL,3590
-118.2698,9,1,0,2002-03,50,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,12/8/2002,LAL vs. UTA,UTA,3591
-118.2698,7,1,0,2002-03,44,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,12/8/2002,LAL vs. UTA,UTA,3592
-118.1418,9,2,0,2002-03,1,15,0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,12/8/2002,LAL vs. UTA,UTA,3593
-118.2748,5,2,0,2002-03,6,8,1,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,12/8/2002,LAL vs. UTA,UTA,3594
-118.2548,4,2,0,2002-03,42,13,0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,12/8/2002,LAL vs. UTA,UTA,3595
-118.2698,4,2,0,2002-03,5,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,12/8/2002,LAL vs. UTA,UTA,3596
-118.2698,0,2,0,2002-03,28,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,12/8/2002,LAL vs. UTA,UTA,3597
-118.2568,0,2,0,2002-03,0,13,0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,12/8/2002,LAL vs. UTA,UTA,3598
-118.2618,10,3,0,2002-03,35,19,0,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,12/8/2002,LAL vs. UTA,UTA,3599
-118.1858,6,3,0,2002-03,31,9,1,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,12/8/2002,LAL vs. UTA,UTA,3600
-118.2698,3,3,0,2002-03,56,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,12/8/2002,LAL vs. UTA,UTA,3601
-118.2698,2,3,0,2002-03,38,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,12/8/2002,LAL vs. UTA,UTA,3602
-118.3158,0,3,0,2002-03,40,5,1,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,12/8/2002,LAL vs. UTA,UTA,3603
-118.5078,2,4,0,2002-03,45,23,0,3PT Field Goal,Left Side(L),Left Corner 3,24+ ft.,1610612747,Los Angeles Lakers,12/8/2002,LAL vs. UTA,UTA,3606
-118.2358,1,4,0,2002-03,42,4,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,12/8/2002,LAL vs. UTA,UTA,3607
-118.2698,0,4,0,2002-03,4,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,12/8/2002,LAL vs. UTA,UTA,3608
-118.1218,4,1,0,2002-03,54,18,0,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,12/10/2002,LAL @ GSW,GSW,3610
-118.2698,2,1,0,2002-03,25,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,12/10/2002,LAL @ GSW,GSW,3611
-118.2698,1,1,0,2002-03,34,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,12/10/2002,LAL @ GSW,GSW,3612
-118.2698,1,1,0,2002-03,0,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,12/10/2002,LAL @ GSW,GSW,3613
-118.2798,0,1,0,2002-03,32,12,1,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,12/10/2002,LAL @ GSW,GSW,3614
-118.2978,0,1,0,2002-03,3,3,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,12/10/2002,LAL @ GSW,GSW,3615
-118.2618,8,2,0,2002-03,13,5,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,12/10/2002,LAL @ GSW,GSW,3616
-118.2698,7,3,0,2002-03,6,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,12/10/2002,LAL @ GSW,GSW,3617
-118.2978,6,3,0,2002-03,42,4,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,12/10/2002,LAL @ GSW,GSW,3618
-118.1038,3,4,0,2002-03,6,24,1,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,12/10/2002,LAL @ GSW,GSW,3619
-118.4078,1,4,0,2002-03,21,13,0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,12/10/2002,LAL @ GSW,GSW,3620
-118.2698,10,1,0,2002-03,52,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,12/13/2002,LAL vs. NOH,NOH,3621
-118.2698,7,1,0,2002-03,37,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,12/13/2002,LAL vs. NOH,NOH,3622
-118.2518,0,1,0,2002-03,43,4,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,12/13/2002,LAL vs. NOH,NOH,3623
-118.2698,11,2,0,2002-03,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,12/13/2002,LAL vs. NOH,NOH,3625
-118.2698,0,2,0,2002-03,44,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,12/13/2002,LAL vs. NOH,NOH,3626
-118.1598,11,3,0,2002-03,20,18,0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,12/13/2002,LAL vs. NOH,NOH,3627
-118.2698,3,3,0,2002-03,58,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,12/13/2002,LAL vs. NOH,NOH,3629
-118.2908,11,4,0,2002-03,20,8,0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,12/13/2002,LAL vs. NOH,NOH,3631
-118.3958,10,4,0,2002-03,36,19,0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,12/13/2002,LAL vs. NOH,NOH,3632
-118.2698,9,4,0,2002-03,57,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,12/13/2002,LAL vs. NOH,NOH,3633
-118.2598,5,4,0,2002-03,35,13,0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,12/13/2002,LAL vs. NOH,NOH,3634
-118.2078,4,4,0,2002-03,2,16,0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,12/13/2002,LAL vs. NOH,NOH,3635
-118.2408,3,4,0,2002-03,47,13,0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,12/13/2002,LAL vs. NOH,NOH,3636
-118.2668,7,1,0,2002-03,38,2,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,12/15/2002,LAL vs. ORL,ORL,3637
-118.2718,5,1,0,2002-03,8,13,0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,12/15/2002,LAL vs. ORL,ORL,3638
-118.1348,2,1,0,2002-03,26,13,0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,12/15/2002,LAL vs. ORL,ORL,3639
-118.4128,2,1,0,2002-03,18,14,0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,12/15/2002,LAL vs. ORL,ORL,3640
-118.1928,10,3,0,2002-03,50,7,1,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,12/15/2002,LAL vs. ORL,ORL,3643
-118.2698,10,3,0,2002-03,20,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,12/15/2002,LAL vs. ORL,ORL,3644
-118.3078,9,3,0,2002-03,3,5,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,12/15/2002,LAL vs. ORL,ORL,3645
-118.3318,8,3,0,2002-03,23,15,0,2PT Field Goal,Center(C),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,12/15/2002,LAL vs. ORL,ORL,3646
-118.2698,8,3,0,2002-03,3,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,12/15/2002,LAL vs. ORL,ORL,3647
